col1|col2|col3|col4|col5|col6|col7|col8
435|4|400|32|3,2,15|0|0.00|0
436|1|50|6|50|0|0.00|0
436|2|100|22|77|0|0.00|0
436|3|200|4|200|0|0.00|0
436|4|400|32|3,3,15|0|0.00|0
437|1|50|6|50|0|0.00|0
437|2|100|22|77|0|0.00|0
437|3|200|4|200|0|0.00|0
437|4|400|32|3,3,15|0|0.00|0
466|1|50|28|120,170,0|0|0.00|0
466|2|150|14|3,10|0|0.00|0
466|3|300|21|1,25|0|0.00|0
466|4|500|8|4|0|0.00|0
467|1|50|28|120,170,0|0|0.00|0
467|2|150|14|3,10|0|0.00|0
467|3|300|21|1,25|0|0.00|0
467|4|500|8|4|0|0.00|0
711|1|50|28|120,170,0|0|0.00|0
711|2|150|14|3,10|0|0.00|0
711|3|300|21|1,25|0|0.00|0
711|4|500|8|4|0|0.00|0
1326|1|50|28|120,170,0|0|0.00|0
1326|2|150|14|3,10|0|0.00|0
1326|3|300|21|1,25|0|0.00|0
1326|4|500|8|4|0|0.00|0
1327|1|50|28|120,170,0|0|0.00|0
1327|2|150|14|3,10|0|0.00|0
1327|3|300|21|1,25|0|0.00|0
1327|4|500|8|4|0|0.00|0
468|1|50|28|120,170,0|0|0.00|0
468|2|150|14|3,10|0|0.00|0
468|3|300|21|2,25|0|0.00|0
468|4|500|8|4|0|0.00|0
469|1|50|28|120,170,0|0|0.00|0
469|2|150|14|3,10|0|0.00|0
469|3|300|21|2,25|0|0.00|0
469|4|500|8|4|0|0.00|0
712|1|50|28|120,170,0|0|0.00|0
712|2|150|14|3,10|0|0.00|0
712|3|300|21|2,25|0|0.00|0
712|4|500|8|4|0|0.00|0
1328|1|50|28|120,170,0|0|0.00|0
1328|2|150|14|3,10|0|0.00|0
1328|3|300|21|2,25|0|0.00|0
1328|4|500|8|4|0|0.00|0
1329|1|50|28|120,170,0|0|0.00|0
1329|2|150|14|3,10|0|0.00|0
1329|3|300|21|2,25|0|0.00|0
1329|4|500|8|4|0|0.00|0
470|1|50|28|120,170,0|0|0.00|0
470|2|150|14|3,10|0|0.00|0
470|3|300|21|3,25|0|0.00|0
470|4|500|8|4|0|0.00|0
471|1|50|28|120,170,0|0|0.00|0
471|2|150|14|3,10|0|0.00|0
471|3|300|21|3,25|0|0.00|0
471|4|500|8|4|0|0.00|0
713|1|50|28|120,170,0|0|0.00|0
713|2|150|14|3,10|0|0.00|0
713|3|300|21|3,25|0|0.00|0
713|4|500|8|4|0|0.00|0
1330|1|50|28|120,170,0|0|0.00|0
1330|2|150|14|3,10|0|0.00|0
1330|3|300|21|3,25|0|0.00|0
1330|4|500|8|4|0|0.00|0
1331|1|50|28|120,170,0|0|0.00|0
1331|2|150|14|3,10|0|0.00|0
1331|3|300|21|3,25|0|0.00|0
1331|4|500|8|4|0|0.00|0
472|1|50|4|170|0|0.00|0
472|2|150|8|4|0|0.00|0
472|3|300|5|120|0|0.00|0
472|4|500|10|592|0|0.00|0
473|1|50|4|170|0|0.00|0
473|2|150|8|4|0|0.00|0
473|3|300|5|120|0|0.00|0
473|4|500|10|592|0|0.00|0
474|1|50|4|170|0|0.00|0
474|2|150|8|4|0|0.00|0
474|3|300|5|120|0|0.00|0
474|4|500|10|592|0|0.00|0
475|1|50|4|170|0|0.00|0
475|2|150|8|4|0|0.00|0
475|3|300|5|120|0|0.00|0
475|4|500|10|592|0|0.00|0
497|1|50|4|50|0|0.00|0
497|2|100|22|78|0|0.00|0
497|3|200|6|100|0|0.00|0
497|4|400|32|3,4,15|0|0.00|0
498|1|50|4|50|0|0.00|0
498|2|100|22|78|0|0.00|0
498|3|200|6|100|0|0.00|0
498|4|400|32|3,4,15|0|0.00|0
499|1|50|4|50|0|0.00|0
499|2|100|22|79|0|0.00|0
499|3|200|6|100|0|0.00|0
499|4|400|32|3,5,15|0|0.00|0
500|1|50|4|50|0|0.00|0
500|2|100|22|79|0|0.00|0
500|3|200|6|100|0|0.00|0
500|4|400|32|3,5,15|0|0.00|0
531|1|50|6|50|0|0.00|0
531|2|150|14|4,10|0|0.00|0
531|3|300|5|120|0|0.00|0
531|4|500|21|1,25|0|0.00|0
532|1|50|6|50|0|0.00|0
532|2|150|14|4,10|0|0.00|0
532|3|300|5|120|0|0.00|0
532|4|500|21|1,25|0|0.00|0
533|1|50|5|90|0|0.00|0
533|2|150|22|592|0|0.00|0
533|3|300|4|340|0|0.00|0
533|4|500|22|180|0|0.00|0
534|1|50|5|90|0|0.00|0
534|2|150|22|592|0|0.00|0
534|3|300|4|340|0|0.00|0
534|4|500|22|180|0|0.00|0
535|1|50|6|50|0|0.00|0
535|2|150|9|2|0|0.00|0
535|3|300|5|120|0|0.00|0
535|4|500|14|4,10|0|0.00|0
536|1|50|6|50|0|0.00|0
536|2|150|9|2|0|0.00|0
536|3|300|5|120|0|0.00|0
536|4|500|14|4,10|0|0.00|0
537|1|50|5|90|0|0.00|0
537|2|150|22|592|0|0.00|0
537|3|300|4|340|0|0.00|0
537|4|500|22|180|0|0.00|0
538|1|50|5|90|0|0.00|0
538|2|150|22|592|0|0.00|0
538|3|300|4|340|0|0.00|0
538|4|500|22|180|0|0.00|0
539|1|50|5|90|0|0.00|0
539|2|150|14|4,10|0|0.00|0
539|3|300|4|340|0|0.00|0
539|4|500|22|845|0|0.00|0
540|1|50|5|90|0|0.00|0
540|2|150|14|4,10|0|0.00|0
540|3|300|4|340|0|0.00|0
540|4|500|22|845|0|0.00|0
588|1|50|5|80|0|0.00|0
588|2|150|14|4,10|0|0.00|0
588|3|300|4|320|0|0.00|0
588|4|500|8|2|0|0.00|0
589|1|50|6|20|0|0.00|0
589|2|150|14|4,10|0|0.00|0
589|3|300|5|180|0|0.00|0
589|4|500|8|2|0|0.00|0
594|1|100|5|120|0|0.00|0
594|2|200|10|658|0|0.00|0
594|3|350|4|380|0|0.00|0
594|4|600|11|874|0|0.00|0
596|1|50|4|90|0|0.00|0
596|2|100|9|2|0|0.00|0
596|3|200|5|120|0|0.00|0
596|4|400|14|3,10|0|0.00|0
597|1|50|4|90|0|0.00|0
597|2|100|9|2|0|0.00|0
597|3|200|5|120|0|0.00|0
597|4|400|14|3,10|0|0.00|0
1366|1|50|4|90|0|0.00|0
1366|2|100|9|2|0|0.00|0
1366|3|200|5|120|0|0.00|0
1366|4|400|14|3,10|0|0.00|0
598|1|50|4|90|0|0.00|0
598|2|100|9|2|0|0.00|0
598|3|200|5|120|0|0.00|0
598|4|400|14|3,10|0|0.00|0
599|1|50|4|90|0|0.00|0
599|2|100|9|2|0|0.00|0
599|3|200|5|120|0|0.00|0
599|4|400|14|3,10|0|0.00|0
1367|1|50|4|90|0|0.00|0
1367|2|100|9|2|0|0.00|0
1367|3|200|5|120|0|0.00|0
1367|4|400|14|3,10|0|0.00|0
600|1|50|4|90|0|0.00|0
600|2|100|9|2|0|0.00|0
600|3|200|5|120|0|0.00|0
600|4|400|14|3,10|0|0.00|0
601|1|50|4|90|0|0.00|0
601|2|100|9|2|0|0.00|0
601|3|200|5|120|0|0.00|0
601|4|400|14|3,10|0|0.00|0
1368|1|50|4|90|0|0.00|0
1368|2|100|9|2|0|0.00|0
1368|3|200|5|120|0|0.00|0
1368|4|400|14|3,10|0|0.00|0
602|1|50|4|90|0|0.00|0
602|2|100|9|2|0|0.00|0
602|3|200|5|120|0|0.00|0
602|4|400|14|3,10|0|0.00|0
603|1|50|4|90|0|0.00|0
603|2|100|9|2|0|0.00|0
603|3|200|5|120|0|0.00|0
603|4|400|14|3,10|0|0.00|0
1369|1|50|4|90|0|0.00|0
1369|2|100|9|2|0|0.00|0
1369|3|200|5|120|0|0.00|0
1369|4|400|14|3,10|0|0.00|0
604|1|50|4|90|0|0.00|0
604|2|100|9|2|0|0.00|0
604|3|200|5|120|0|0.00|0
604|4|400|14|3,10|0|0.00|0
605|1|50|4|90|0|0.00|0
605|2|100|9|2|0|0.00|0
605|3|200|5|120|0|0.00|0
605|4|400|14|3,10|0|0.00|0
1370|1|50|4|90|0|0.00|0
1370|2|100|9|2|0|0.00|0
1370|3|200|5|120|0|0.00|0
1370|4|400|14|3,10|0|0.00|0
623|1|50|5|70|0|0.00|0
623|2|150|14|3,10|0|0.00|0
623|3|300|4|360|0|0.00|0
623|4|500|29|4,1000|0|0.00|0
1321|1|50|5|70|0|0.00|0
1321|2|150|14|3,10|0|0.00|0
1321|3|300|4|360|0|0.00|0
1321|4|500|29|4,1000|0|0.00|0
626|1|50|5|70|0|0.00|0
626|2|150|9|7|0|0.00|0
626|3|300|4|360|0|0.00|0
626|4|500|29|4,1000|0|0.00|0
1322|1|50|5|70|0|0.00|0
1322|2|150|9|7|0|0.00|0
1322|3|300|4|360|0|0.00|0
1322|4|500|29|4,1000|0|0.00|0
629|1|50|5|70|0|0.00|0
629|2|150|14|3,10|0|0.00|0
629|3|300|4|360|0|0.00|0
629|4|500|29|4,1000|0|0.00|0
1323|1|50|5|70|0|0.00|0
1323|2|150|14|3,10|0|0.00|0
1323|3|300|4|360|0|0.00|0
1323|4|500|29|4,1000|0|0.00|0
632|1|50|5|70|0|0.00|0
632|2|150|14|3,10|0|0.00|0
632|3|300|4|360|0|0.00|0
632|4|500|29|4,1000|0|0.00|0
1324|1|50|5|70|0|0.00|0
1324|2|150|14|3,10|0|0.00|0
1324|3|300|4|360|0|0.00|0
1324|4|500|29|4,1000|0|0.00|0
635|1|50|5|70|0|0.00|0
635|2|150|14|3,10|0|0.00|0
635|3|300|4|360|0|0.00|0
635|4|500|29|4,1000|0|0.00|0
1325|1|50|5|70|0|0.00|0
1325|2|150|14|3,10|0|0.00|0
1325|3|300|4|360|0|0.00|0
1325|4|500|29|4,1000|0|0.00|0
641|1|50|5|150|0|0.00|0
641|2|150|8|2|0|0.00|0
641|3|300|28|0,90,160|0|0.00|0
641|4|500|11|1195|0|0.00|0
642|1|50|5|60|0|0.00|0
642|2|150|8|2|0|0.00|0
642|3|300|28|0,20,250|0|0.00|0
642|4|500|11|1196|0|0.00|0
643|1|50|5|60|0|0.00|0
643|2|150|8|2|0|0.00|0
643|3|300|28|0,20,250|0|0.00|0
643|4|500|11|1197|0|0.00|0
644|1|50|5|150|0|0.00|0
644|2|150|8|2|0|0.00|0
644|3|300|28|0,90,160|0|0.00|0
644|4|500|11|1198|0|0.00|0
645|1|50|6|90|0|0.00|0
645|2|150|8|2|0|0.00|0
645|3|300|28|180,180,0|0|0.00|0
645|4|500|11|1199|0|0.00|0
651|1|100|5|120|0|0.00|0
651|2|300|4|90|0|0.00|0
652|1|100|5|120|0|0.00|0
652|2|300|4|90|0|0.00|0
653|1|100|5|120|0|0.00|0
653|2|300|4|90|0|0.00|0
654|1|100|5|120|0|0.00|0
654|2|300|6|50|0|0.00|0
655|1|100|5|120|0|0.00|0
655|2|300|6|50|0|0.00|0
656|1|50|28|240,180,0|0|0.00|0
656|2|150|14|3,10|0|0.00|0
656|3|300|11|1386|0|0.00|0
656|4|500|0|0|0|0.00|0
657|1|50|28|240,180,0|0|0.00|0
657|2|150|14|3,10|0|0.00|0
657|3|300|11|1387|0|0.00|0
657|4|500|0|0|0|0.00|0
658|1|50|28|240,180,0|0|0.00|0
658|2|150|14|3,10|0|0.00|0
658|3|300|11|1388|0|0.00|0
658|4|500|0|0|0|0.00|0
659|1|50|28|240,90,50|0|0.00|0
659|2|150|14|3,10|0|0.00|0
659|3|300|11|1389|0|0.00|0
659|4|500|0|0|0|0.00|0
660|1|50|28|240,90,50|0|0.00|0
660|2|150|14|3,10|0|0.00|0
660|3|300|11|1390|0|0.00|0
660|4|500|0|0|0|0.00|0
666|1|50|28|70,360,0|0|0.00|0
666|2|100|14|3,10|0|0.00|0
666|3|200|0|0|0|0.00|0
666|4|400|0|0|0|0.00|0
667|1|50|28|90,500,0|0|0.00|0
667|2|100|14|3,10|0|0.00|0
667|3|200|0|0|0|0.00|0
667|4|400|0|0|0|0.00|0
668|1|50|28|60,300,0|0|0.00|0
668|2|100|14|3,10|0|0.00|0
668|3|200|0|0|0|0.00|0
668|4|400|0|0|0|0.00|0
669|1|50|28|70,360,0|0|0.00|0
669|2|100|14|3,10|0|0.00|0
669|3|200|0|0|0|0.00|0
669|4|400|0|0|0|0.00|0
670|1|50|28|90,500,0|0|0.00|0
670|2|100|14|3,10|0|0.00|0
670|3|200|0|0|0|0.00|0
670|4|400|0|0|0|0.00|0
677|1|50|4|150|0|0.00|0
677|2|150|14|4,10|0|0.00|0
677|3|300|5|120|0|0.00|0
677|4|500|11|970|0|0.00|0
679|1|50|4|150|0|0.00|0
679|2|150|14|4,10|0|0.00|0
679|3|300|5|120|0|0.00|0
679|4|500|11|971|0|0.00|0
681|1|50|4|150|0|0.00|0
681|2|150|14|4,10|0|0.00|0
681|3|300|5|120|0|0.00|0
681|4|500|11|972|0|0.00|0
683|1|50|4|150|0|0.00|0
683|2|150|14|4,10|0|0.00|0
683|3|300|5|120|0|0.00|0
683|4|500|11|973|0|0.00|0
685|1|50|4|150|0|0.00|0
685|2|150|14|4,10|0|0.00|0
685|3|300|5|120|0|0.00|0
685|4|500|11|974|0|0.00|0
714|1|50|4|170|0|0.00|0
714|2|150|8|4|0|0.00|0
714|3|300|5|120|0|0.00|0
714|4|500|10|848|0|0.00|0
715|1|50|4|170|0|0.00|0
715|2|150|8|4|0|0.00|0
715|3|300|5|120|0|0.00|0
715|4|500|10|848|0|0.00|0
716|1|50|6|20|0|0.00|0
716|2|150|14|4,10|0|0.00|0
716|3|300|5|150|0|0.00|0
716|4|500|8|1|0|0.00|0
717|1|50|6|20|0|0.00|0
717|2|150|14|4,10|0|0.00|0
717|3|300|5|150|0|0.00|0
717|4|500|8|1|0|0.00|0
718|1|50|6|20|0|0.00|0
718|2|150|14|4,10|0|0.00|0
718|3|300|5|150|0|0.00|0
718|4|500|14|4,10|0|0.00|0
719|1|50|6|20|0|0.00|0
719|2|150|14|4,10|0|0.00|0
719|3|300|5|150|0|0.00|0
719|4|500|14|4,10|0|0.00|0
720|1|50|6|20|0|0.00|0
720|2|150|14|4,10|0|0.00|0
720|3|300|5|150|0|0.00|0
720|4|500|8|1|0|0.00|0
721|1|50|28|150,200,40|0|0.00|0
721|2|150|14|4,10|0|0.00|0
721|3|300|14|4,10|0|0.00|0
721|4|500|8|1|0|0.00|0
722|1|50|28|150,200,40|0|0.00|0
722|2|150|14|4,10|0|0.00|0
722|3|300|14|4,10|0|0.00|0
722|4|500|8|1|0|0.00|0
723|1|50|28|150,200,40|0|0.00|0
723|2|150|22|813|0|0.00|0
723|3|300|14|4,10|0|0.00|0
723|4|500|14|4,10|0|0.00|0
724|1|50|28|150,200,40|0|0.00|0
724|2|150|14|4,10|0|0.00|0
724|3|300|14|4,10|0|0.00|0
724|4|500|11|1384|0|0.00|0
725|1|50|28|150,200,40|0|0.00|0
725|2|150|14|4,10|0|0.00|0
725|3|300|8|1|0|0.00|0
725|4|500|11|1385|0|0.00|0
726|1|50|4|90|0|0.00|0
726|2|150|22|592|0|0.00|0
726|3|300|5|180|0|0.00|0
726|4|500|22|180|0|0.00|0
727|1|50|4|90|0|0.00|0
727|2|150|22|592|0|0.00|0
727|3|300|5|180|0|0.00|0
727|4|500|22|180|0|0.00|0
728|1|50|4|90|0|0.00|0
728|2|150|8|2|0|0.00|0
728|3|300|5|180|0|0.00|0
728|4|500|11|1139|0|0.00|0
729|1|50|4|90|0|0.00|0
729|2|150|8|2|0|0.00|0
729|3|300|5|180|0|0.00|0
729|4|500|11|1139|0|0.00|0
730|1|50|4|90|0|0.00|0
730|2|150|14|3,10|0|0.00|0
730|3|300|5|180|0|0.00|0
730|4|500|11|1140|0|0.00|0
731|1|50|4|90|0|0.00|0
731|2|150|14|3,10|0|0.00|0
731|3|300|5|180|0|0.00|0
731|4|500|11|1140|0|0.00|0
732|1|50|4|90|0|0.00|0
732|2|150|15|3,10|0|0.00|0
732|3|300|5|180|0|0.00|0
732|4|500|14|4,10|0|0.00|0
733|1|50|4|90|0|0.00|0
733|2|150|15|3,10|0|0.00|0
733|3|300|5|180|0|0.00|0
733|4|500|14|4,10|0|0.00|0
734|1|50|4|90|0|0.00|0
734|2|150|9|4|0|0.00|0
734|3|300|5|180|0|0.00|0
734|4|500|34|4,8,15|0|0.00|0
735|1|50|4|90|0|0.00|0
735|2|150|9|4|0|0.00|0
735|3|300|5|180|0|0.00|0
735|4|500|34|4,8,15|0|0.00|0
747|1|50|4|150|0|0.00|0
747|2|150|14|3,10|0|0.00|0
747|3|300|6|80|0|0.00|0
747|4|500|11|1088|0|0.00|0
749|1|50|6|50|0|0.00|0
749|2|150|14|3,10|0|0.00|0
749|3|300|5|120|0|0.00|0
749|4|500|11|1086|0|0.00|0
751|1|50|4|150|0|0.00|0
751|2|150|14|3,10|0|0.00|0
751|3|300|5|120|0|0.00|0
751|4|500|9|2|0|0.00|0
753|1|50|4|150|0|0.00|0
753|2|150|32|3,4,15|0|0.00|0
753|3|300|5|120|0|0.00|0
753|4|500|33|4,4,15|0|0.00|0
755|1|50|4|150|0|0.00|0
755|2|150|14|3,10|0|0.00|0
755|3|300|5|120|0|0.00|0
755|4|500|11|1087|0|0.00|0
757|1|50|4|170|0|0.00|0
757|2|150|14|3,10|0|0.00|0
757|3|300|6|60|0|0.00|0
757|4|500|8|2|0|0.00|0
759|1|50|4|150|0|0.00|0
759|2|100|11|1104|0|0.00|0
759|3|200|6|80|0|0.00|0
759|4|400|10|803|0|0.00|0
761|1|50|4|150|0|0.00|0
761|2|100|14|3,10|0|0.00|0
761|3|200|5|120|0|0.00|0
761|4|400|10|803|0|0.00|0
763|1|50|28|120,150,0|0|0.00|0
763|2|150|14|3,10|0|0.00|0
763|3|300|21|4,40|0|0.00|0
763|4|500|10|799|0|0.00|0
765|1|50|28|120,150,0|0|0.00|0
765|2|150|14|3,10|0|0.00|0
765|3|300|21|5,40|0|0.00|0
765|4|500|10|800|0|0.00|0
767|1|50|4|150|0|0.00|0
767|2|150|14|3,10|0|0.00|0
767|3|300|5|120|0|0.00|0
767|4|500|8|2|0|0.00|0
785|1|50|28|80,320,0|0|0.00|0
785|2|150|14|4,10|0|0.00|0
785|3|300|30|785,4|0|0.00|0
785|4|500|8|2|0|0.00|0
787|1|50|28|180,0,20|0|0.00|0
787|2|150|14|4,10|0|0.00|0
787|3|300|30|787,4|0|0.00|0
787|4|500|8|2|0|0.00|0
789|1|50|28|80,320,0|0|0.00|0
789|2|150|14|4,10|0|0.00|0
789|3|300|30|789,4|0|0.00|0
789|4|500|8|2|0|0.00|0
790|1|50|4|200|0|0.00|0
790|2|100|14|3,10|0|0.00|0
790|3|200|28|100,300,0|0|0.00|0
790|4|400|8|1|0|0.00|0
791|1|50|4|200|0|0.00|0
791|2|100|14|3,10|0|0.00|0
791|3|200|28|100,300,0|0|0.00|0
791|4|400|8|1|0|0.00|0
1181|1|50|4|200|0|0.00|0
1181|2|100|14|3,10|0|0.00|0
1181|3|200|28|100,300,0|0|0.00|0
1181|4|400|8|1|0|0.00|0
792|1|50|4|200|0|0.00|0
792|2|100|14|3,10|0|0.00|0
792|3|200|28|100,300,0|0|0.00|0
792|4|400|8|2|0|0.00|0
793|1|50|4|200|0|0.00|0
793|2|100|14|3,10|0|0.00|0
793|3|200|28|100,300,0|0|0.00|0
793|4|400|8|2|0|0.00|0
1182|1|50|4|200|0|0.00|0
1182|2|100|14|3,10|0|0.00|0
1182|3|200|28|100,300,0|0|0.00|0
1182|4|400|8|2|0|0.00|0
794|1|50|4|200|0|0.00|0
794|2|100|14|3,10|0|0.00|0
794|3|200|28|100,300,0|0|0.00|0
794|4|400|14|3,10|0|0.00|0
795|1|50|4|200|0|0.00|0
795|2|100|14|3,10|0|0.00|0
795|3|200|28|100,300,0|0|0.00|0
795|4|400|14|3,10|0|0.00|0
1183|1|50|4|200|0|0.00|0
1183|2|100|14|3,10|0|0.00|0
1183|3|200|28|100,300,0|0|0.00|0
1183|4|400|14|3,10|0|0.00|0
796|1|50|4|200|0|0.00|0
796|2|100|14|3,10|0|0.00|0
796|3|200|28|100,300,0|0|0.00|0
796|4|400|14|3,10|0|0.00|0
797|1|50|4|200|0|0.00|0
797|2|100|14|3,10|0|0.00|0
797|3|200|28|100,300,0|0|0.00|0
797|4|400|14|3,10|0|0.00|0
1184|1|50|4|200|0|0.00|0
1184|2|100|14|3,10|0|0.00|0
1184|3|200|28|100,300,0|0|0.00|0
1184|4|400|14|3,10|0|0.00|0
798|1|50|4|200|0|0.00|0
798|2|100|14|3,10|0|0.00|0
798|3|200|28|100,300,0|0|0.00|0
798|4|400|8|1|0|0.00|0
799|1|50|4|200|0|0.00|0
799|2|100|14|3,10|0|0.00|0
799|3|200|28|100,300,0|0|0.00|0
799|4|400|8|1|0|0.00|0
1185|1|50|4|200|0|0.00|0
1185|2|100|14|3,10|0|0.00|0
1185|3|200|28|100,300,0|0|0.00|0
1185|4|400|8|1|0|0.00|0
8|1|50|6|20|0|0.00|0
8|2|150|9|2|0|0.00|0
8|3|300|5|120|0|0.00|0
8|4|500|14|4,10|0|0.00|0
409|1|50|6|20|0|0.00|0
409|2|150|9|2|0|0.00|0
409|3|300|5|120|0|0.00|0
409|4|500|14|4,10|0|0.00|0
8001|1|50|5|140|0|0.00|0
8001|2|150|9|2|0|0.00|0
8001|3|300|6|120|0|0.00|0
8001|4|500|11|902|0|0.00|0
8002|1|50|5|140|0|0.00|0
8002|2|150|9|2|0|0.00|0
8002|3|300|6|120|0|0.00|0
8002|4|500|11|902|0|0.00|0
8003|1|50|5|140|0|0.00|0
8003|2|150|9|2|0|0.00|0
8003|3|300|6|120|0|0.00|0
8003|4|500|11|900|0|0.00|0
8004|1|50|5|140|0|0.00|0
8004|2|150|9|2|0|0.00|0
8004|3|300|6|120|0|0.00|0
8004|4|500|11|900|0|0.00|0
8005|1|50|6|100|0|0.00|0
8005|2|150|22|592|0|0.00|0
8005|3|300|5|140|0|0.00|0
8005|4|500|22|180|0|0.00|0
8006|1|50|6|100|0|0.00|0
8006|2|150|22|592|0|0.00|0
8006|3|300|5|140|0|0.00|0
8006|4|500|22|180|0|0.00|0
8007|1|50|6|50|0|0.00|0
8007|2|150|14|4,10|0|0.00|0
8007|3|300|5|120|0|0.00|0
8007|4|500|14|5,12|0|0.00|0
8008|1|50|6|50|0|0.00|0
8008|2|150|14|4,10|0|0.00|0
8008|3|300|5|120|0|0.00|0
8008|4|500|14|5,12|0|0.00|0
8009|1|50|5|140|0|0.00|0
8009|2|150|14|4,10|0|0.00|0
8009|3|300|6|120|0|0.00|0
8009|4|500|14|5,12|0|0.00|0
8010|1|50|5|140|0|0.00|0
8010|2|150|14|4,10|0|0.00|0
8010|3|300|6|120|0|0.00|0
8010|4|500|14|5,12|0|0.00|0
801|1|50|6|30|0|0.00|0
801|2|150|15|4,10|0|0.00|0
801|3|300|5|180|0|0.00|0
801|4|500|14|4,10|0|0.00|0
802|1|50|6|30|0|0.00|0
802|2|150|15|4,10|0|0.00|0
802|3|300|5|180|0|0.00|0
802|4|500|14|4,10|0|0.00|0
1216|1|50|6|30|0|0.00|0
1216|2|150|15|4,10|0|0.00|0
1216|3|300|5|180|0|0.00|0
1216|4|500|14|4,10|0|0.00|0
8011|1|50|6|50|0|0.00|0
8011|2|150|14|4,10|0|0.00|0
8011|3|300|5|120|0|0.00|0
8011|4|500|10|686|0|0.00|0
8012|1|50|6|50|0|0.00|0
8012|2|150|14|4,10|0|0.00|0
8012|3|300|5|120|0|0.00|0
8012|4|500|10|686|0|0.00|0
8013|1|50|6|100|0|0.00|0
8013|2|150|21|5,40|0|0.00|0
8013|3|300|5|180|0|0.00|0
8013|4|500|10|696|0|0.00|0
8014|1|50|6|100|0|0.00|0
8014|2|150|21|5,40|0|0.00|0
8014|3|300|5|180|0|0.00|0
8014|4|500|10|696|0|0.00|0
803|1|50|6|30|0|0.00|0
803|2|150|15|4,10|0|0.00|0
803|3|300|5|180|0|0.00|0
803|4|500|14|4,10|0|0.00|0
804|1|50|6|30|0|0.00|0
804|2|150|15|4,10|0|0.00|0
804|3|300|5|180|0|0.00|0
804|4|500|14|4,10|0|0.00|0
1217|1|50|6|30|0|0.00|0
1217|2|150|15|4,10|0|0.00|0
1217|3|300|5|180|0|0.00|0
1217|4|500|14|4,10|0|0.00|0
805|1|50|6|30|0|0.00|0
805|2|150|15|4,10|0|0.00|0
805|3|300|5|180|0|0.00|0
805|4|500|14|4,10|0|0.00|0
806|1|50|6|30|0|0.00|0
806|2|150|15|4,10|0|0.00|0
806|3|300|5|180|0|0.00|0
806|4|500|14|4,10|0|0.00|0
1218|1|50|6|30|0|0.00|0
1218|2|150|15|4,10|0|0.00|0
1218|3|300|5|180|0|0.00|0
1218|4|500|14|4,10|0|0.00|0
807|1|50|6|30|0|0.00|0
807|2|150|15|4,10|0|0.00|0
807|3|300|5|180|0|0.00|0
807|4|500|14|4,10|0|0.00|0
808|1|50|6|30|0|0.00|0
808|2|150|15|4,10|0|0.00|0
808|3|300|5|180|0|0.00|0
808|4|500|14|4,10|0|0.00|0
1219|1|50|6|30|0|0.00|0
1219|2|150|15|4,10|0|0.00|0
1219|3|300|5|180|0|0.00|0
1219|4|500|14|4,10|0|0.00|0
809|1|50|6|30|0|0.00|0
809|2|150|15|4,10|0|0.00|0
809|3|300|5|180|0|0.00|0
809|4|500|14|4,10|0|0.00|0
810|1|50|6|30|0|0.00|0
810|2|150|15|4,10|0|0.00|0
810|3|300|5|180|0|0.00|0
810|4|500|14|4,10|0|0.00|0
1220|1|50|6|30|0|0.00|0
1220|2|150|15|4,10|0|0.00|0
1220|3|300|5|180|0|0.00|0
1220|4|500|14|4,10|0|0.00|0
861|1|50|5|50|0|0.00|0
861|2|100|15|3,10|0|0.00|0
861|3|200|6|100|0|0.00|0
861|4|400|9|2|0|0.00|0
862|1|50|5|50|0|0.00|0
862|2|100|15|3,10|0|0.00|0
862|3|200|6|100|0|0.00|0
862|4|400|9|2|0|0.00|0
1191|1|50|5|50|0|0.00|0
1191|2|100|15|3,10|0|0.00|0
1191|3|200|6|100|0|0.00|0
1191|4|400|9|2|0|0.00|0
863|1|50|6|50|0|0.00|0
863|2|100|15|3,10|0|0.00|0
863|3|200|6|100|0|0.00|0
863|4|400|8|2|0|0.00|0
864|1|50|6|50|0|0.00|0
864|2|100|15|3,10|0|0.00|0
864|3|200|6|100|0|0.00|0
864|4|400|8|2|0|0.00|0
1192|1|50|6|50|0|0.00|0
1192|2|100|15|3,10|0|0.00|0
1192|3|200|6|100|0|0.00|0
1192|4|400|8|2|0|0.00|0
865|1|50|6|50|0|0.00|0
865|2|100|9|2|0|0.00|0
865|3|200|6|100|0|0.00|0
865|4|400|21|6,25|0|0.00|0
866|1|50|6|50|0|0.00|0
866|2|100|9|2|0|0.00|0
866|3|200|6|100|0|0.00|0
866|4|400|21|6,25|0|0.00|0
1193|1|50|6|50|0|0.00|0
1193|2|100|9|2|0|0.00|0
1193|3|200|6|100|0|0.00|0
1193|4|400|21|6,25|0|0.00|0
867|1|50|6|50|0|0.00|0
867|2|100|15|3,10|0|0.00|0
867|3|200|6|100|0|0.00|0
867|4|400|8|1|0|0.00|0
868|1|50|6|50|0|0.00|0
868|2|100|15|3,10|0|0.00|0
868|3|200|6|100|0|0.00|0
868|4|400|8|1|0|0.00|0
1194|1|50|6|50|0|0.00|0
1194|2|100|15|3,10|0|0.00|0
1194|3|200|6|100|0|0.00|0
1194|4|400|8|1|0|0.00|0
869|1|50|5|50|0|0.00|0
869|2|100|15|3,10|0|0.00|0
869|3|200|6|100|0|0.00|0
869|4|400|14|3,10|0|0.00|0
870|1|50|5|50|0|0.00|0
870|2|100|15|3,10|0|0.00|0
870|3|200|6|100|0|0.00|0
870|4|400|14|3,10|0|0.00|0
