col_1|col_2|col_3|col_4|col_5|col_6|col_7|col_8|col_9|col_10|col_11|col_12|col_13|col_14|col_15|col_16|col_17|col_18|col_19|col_20|col_21|col_22|col_23|col_24|col_25|col_26|col_27|col_28|col_29|col_30|col_31|col_32|col_33|col_34|col_35|col_36|col_37
4560|1422|2|1728|20|1||The Intriguing A.I|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4561|1422|3|1728|20|1||Turing's Test|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4562|1422|4|1728|20|1||Logic of Machine|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4563|1423|1|1729|20|1||Electromagnetic Induction|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4564|1423|2|1729|20|1||Diamagnetism|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4565|1423|3|1729|20|1||Power of Electrolysis|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4566|1423|4|1729|20|1||Electrical Expert|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4567|1424|1|1730|20|1||Repression & Comprehension|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4568|1424|2|1730|20|1||Subconscious Control|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4569|1424|3|1730|20|1||Through the Dream|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4570|1424|4|1730|20|1||Id, Ego & Super-ego|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4571|1425|1|1731|20|1||Irresistible Beauty|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4572|1425|2|1731|20|1||Elixir of Immortality|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4573|1425|3|1731|20|1||To the Moon|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4574|1425|4|1731|20|1||Forever & Ever|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4575|1426|1|1732|20|1||Water Temperature|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4576|1426|2|1732|20|1||The Freezing Point|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4577|1426|3|1732|20|1||The Boiling Point|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4578|1426|4|1732|20|1||The Mystery of Water|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4579|1427|1|1733|20|1||The Thermometer|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4580|1427|2|1733|20|1||Alcohol & Mercury|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4581|1427|3|1733|20|1||Temperature Scale|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4582|1427|4|1733|20|1||Boiling Point & Pressure|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4583|1428|1|1734|20|1||Galaxy Exploration|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4584|1428|2|1734|20|1||The Redshift|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4585|1428|3|1734|20|1||Existence of Cosmos|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4586|1428|4|1734|20|1||The Big Bang|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4587|1429|1|1381|30|3||True Meaning of Vision - Water|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4588|1429|2|1383|30|3||True Meaning of Vision - Fire|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4589|1429|3|1385|30|3||True Meaning of Vision - Earth|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4590|1429|4|1387|30|3||True Meaning of Vision - Light|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4591|1429|5|1389|30|3||True Meaning of Vision - Dark|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4673|1453|1|1753|30|3||Three Pure Ones - Water|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4674|1453|2|1754|30|3||Three Pure Ones - Fire|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4675|1453|3|1755|30|3||Three Pure Ones - Earth|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4680|1455|1|461|20|1||Doctor Crescent|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4681|1455|2|451|20|1||A Crystallized Disease|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4682|1455|3|462|20|1||The Truth|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4683|1455|4|452|20|2||Clear the Air|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4684|1456|1|335|20|1||Into the Flowers|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4685|1456|2|452|20|1||Into the Boehlandt Kingdom|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4686|1456|3|493|20|1||Drive the Caterpillars away|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4687|1456|4|1601|20|2||Friendship with Sakura|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4688|1457|1|1323|20|1||Spiritual Civilization|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4689|1457|2|1661|20|1||Monster in the Lake|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4690|1457|3|591|20|1||Let’s Go Fishing|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4691|1457|4|591|20|2||The Biggest Fish Is Mine|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4692|1458|1|400|20|1||Searching for Delicacy|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4693|1458|2|735|20|1||The Lingering Anger|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4694|1458|3|1214|20|1||Battle with Dragon Riders|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4695|1458|4|1230|20|2||Let’s Taste It|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4696|1459|1|1525|20|1||Punishing the Bad Guy|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4697|1459|2|1525|20|1||A Snack Thief|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4698|1459|3|619|20|1||Anger of Mochi Bunny|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4699|1459|4|1588|20|2||Returning the Snacks|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4700|1460|1|1540|20|1||An Escort Mission|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4701|1460|2|452|20|1||The Hidden Power|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4702|1460|3|1696|20|1||Fighting with Mechanical Soldier|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4703|1460|4|463|20|2||Mission Complete|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4704|1461|1|400|20|1||Mission Starts|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4705|1461|2|1271|20|1||Breaking In|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4706|1461|3|1268|20|1||Chasing the Thief|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4707|1461|4|1268|20|2||Mission Over!|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4708|1462|1|1552|50|7||Fight for Love - Ultimate|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@407#0:831#0:839#0:1552#0|
4714|1466|1|1777|10|5||Worshipping the Sun|0|0|0|0|||0|14||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@1777#0|
4742|1478|1|1703|20|1||Escape from Xian|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4743|1478|2|1705|20|1||Lü Dongbin|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4744|1478|3|1703|20|1||Putting in a Sprint|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4745|1478|4|1705|20|2||Han Xiangzi’s Playfulness|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4746|1479|1|1271|20|1||Aged Woman under the Moon|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4747|1479|2|409|20|1||Trial of Genkai|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4748|1479|3|1443|20|2||Dangerous Infiltration|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4749|1479|4|1442|20|2||To Grow Up|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4750|1480|1|1702|20|1||The Coming of Yoko|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4751|1480|2|1706|20|1||Lotus Pond Battle|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4752|1480|3|1704|20|1||The Golden Lotus|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4753|1480|4|1704|20|2||Clues on the Yellow Fulu|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4754|1481|1|1663|20|1||Breaking into the Heavenly Kingdom|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4755|1481|2|1413|20|1||A Kitten Savior|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4756|1481|3|1413|20|2||Kuwabara & Yusuke|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4757|1481|4|1703|20|2||The Fury of Li Tieguai|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4758|1482|1|1665|20|1||Falling into the Heavenly Kingdom|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4759|1482|2|1665|20|1||Mysterious Symbols|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4760|1482|3|1706|20|1||A Quarrelsome Pair|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4761|1482|4|1702|20|2||Lotus Test |0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4762|1483|1|1415|20|1||War in the Snow|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4763|1483|2|739|20|1||Toshin Raizen|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4764|1483|3|739|20|1||The Belief of the Two|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4765|1483|4|739|20|2||Reason for Being Strong|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4766|1484|1|1222|20|1||Handsome Foodaholic|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4767|1484|2|1222|20|1||Pacifier Thief|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4768|1484|3|1222|20|1||Infiltrating into the Hideout|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4769|1484|4|1667|20|2||Koenma from Another World|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4770|1485|1|1559|20|1||Somebody Help|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4771|1485|2|1559|20|1||Hydra & Older Toguro|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4772|1485|3|1559|20|1||The Clone|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4773|1485|4|1559|20|2||Helpful or Helpless|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4774|1486|1|1390|30|3||Grow As Hunter|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4775|1486|2|1391|30|3||The Long-lasting Belief|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4776|1486|3|1392|30|3||The Inner Introspection|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4777|1486|4|1393|30|3||Breakthrough of Bounty Hunter|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4778|1486|5|1394|30|3||Dogged Persistence|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4814|1499|1|453|20|4||The Little Slug|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4815|1499|2|706|20|5||Encounter with Mermaid |0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4816|1499|3|591|20|4||The Dragon King|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4817|1499|4|851|20|4||Tales of Cthulhu|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4818|1500|1|737|20|2||The Only Survivor|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4819|1500|2|1223|20|2||Woofy and Me|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4820|1500|3|1007|20|2||The Change|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4821|1500|4|530|20|3||Kindheartedness|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4822|1501|1|518|20|4||The Way to Grow Horn|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4823|1501|2|1226|20|4||Try to be Helpful|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4824|1501|3|1186|20|5||Save the Spiritual Civilization|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4825|1501|4|1232|20|5||Horn of Kindness|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4826|1502|1|1235|20|4||Bird in Cage|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4827|1502|2|1235|20|4||Ceremony of Mythological Beast|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4828|1502|3|968|20|4||A Request from Damsel|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4829|1502|4|387|20|5||Let Bygones Be Bygones|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4830|1503|1|455|20|5||Aroma of the Ham|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4831|1503|2|292|20|4||Culinary Challenge|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4832|1503|3|617|20|5||The Meat Soup|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4833|1503|4|269|20|4||About Ithaca Pigs|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4864|1510|1|1831|30|3||Roar of Qinglong|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4865|1510|2|1832|30|3||Frenzy of Zhuque|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4866|1510|3|1833|30|3||Sturdiness of Xuanwu|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4867|1510|4|1834|30|3||Ferocity of Baihu|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4868|1510|5|1835|30|3||Breath of Taotie|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0||
4876|1513|1|853|25|7||Place of Joy in the Past|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@546#0:547#0:548#0:549#0:550#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4877|1513|2|1325|25|7||The Destroyed Civilization|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@546#0:547#0:548#0:549#0:550#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4878|1513|3|1381|30|8||The Bloody Half-pipe|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@8046#:8048#:546#0:547#0:548#0:549#0:550#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4879|1514|1|852|25|7||The Broken Machinas|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@546#0:547#0:548#0:549#0:550#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4880|1514|2|1321|25|7||Corpses of Intruders|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@546#0:547#0:548#0:549#0:550#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4881|1514|3|1387|30|8||Defend the City|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@8047#:8050#:546#0:547#0:548#0:549#0:550#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4882|1515|1|1231|25|7||No Way Back|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@546#0:547#0:548#0:549#0:550#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4883|1515|2|1410|25|7||To Protect Monesis|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@546#0:547#0:548#0:549#0:550#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4884|1515|3|1391|30|8||Showdown Begins|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@8048#:8049#:8050#:546#0:547#0:548#0:549#0:550#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4885|1516|1|1235|25|7||No Entry|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@546#0:547#0:548#0:549#0:550#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4886|1516|2|1409|25|7||Beclouded By Bloodlust|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@546#0:547#0:548#0:549#0:550#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4887|1516|3|1392|30|8||The Beast’s Instinct|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@8047#:8048#:546#0:547#0:548#0:549#0:550#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4888|1517|1|1545|25|7||Kill or Spare|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@546#0:547#0:548#0:549#0:550#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4889|1517|2|1490|25|7||The Fading Emotions|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@546#0:547#0:548#0:549#0:550#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4890|1517|3|1651|30|8||Uphold the Promise|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@546#0:547#0:548#0:549#0:550#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4891|1517|4|1870|40|10||True Self of the Beast|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@8046#:8047#:8049#:546#0:547#0:548#0:549#0:550#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4892|1518|1|1342|25|7||The Sacred Harp|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@871#0:872#0:873#0:874#0:875#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4893|1518|2|1195|25|7||Melody of the Score|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@871#0:872#0:873#0:874#0:875#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4894|1518|3|1390|30|8||Hall of Prayers|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@8053#:8055#:871#0:872#0:873#0:874#0:875#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4895|1519|1|1559|25|7||Thoughts of Pureness|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@871#0:872#0:873#0:874#0:875#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4896|1519|2|1193|25|7||All in Harmony|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@871#0:872#0:873#0:874#0:875#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4897|1519|3|1461|30|8||Sparkling Evilness|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@8051#:8054#:871#0:872#0:873#0:874#0:875#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4898|1520|1|1344|25|7||Tempted By Power|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@871#0:872#0:873#0:874#0:875#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4899|1520|2|1247|25|7||Emotionally-Driven Desire|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@871#0:872#0:873#0:874#0:875#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4900|1520|3|1619|30|8||The Selfishness Aroused|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@8052#:8053#:8055#:871#0:872#0:873#0:874#0:875#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4901|1521|1|828|25|7||A Face Off|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@871#0:872#0:873#0:874#0:875#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4902|1521|2|1343|25|7||Sorrow of the Soul|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@871#0:872#0:873#0:874#0:875#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4903|1521|3|1621|30|8||Choice of the Elf|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@8055#:8054#:871#0:872#0:873#0:874#0:875#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4904|1522|1|431|25|7||Sorrowful Sigh|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@871#0:872#0:873#0:874#0:875#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4905|1522|2|1604|25|7||Longing for Peace|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@871#0:872#0:873#0:874#0:875#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4906|1522|3|1620|30|8||Score for Monesis|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@871#0:872#0:873#0:874#0:875#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4907|1522|4|1869|40|10||Symphony of Elves’ Dream|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@8051#:8052#:8054#:871#0:872#0:873#0:874#0:875#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4908|1523|1|1181|25|7||A Warm Garden|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@1111#0:1113#0:1115#0:1117#0:1119#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4909|1523|2|1383|25|7||City of Freedom|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@1111#0:1113#0:1115#0:1117#0:1119#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4910|1523|3|1549|30|8||Endless Visitors|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@8057#:8058#:1111#0:1113#0:1115#0:1117#0:1119#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4911|1524|1|1317|25|7||Helping Each Other|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@1111#0:1113#0:1115#0:1117#0:1119#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4912|1524|2|1385|25|7||A Prosperous Scene|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@1111#0:1113#0:1115#0:1117#0:1119#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4913|1524|3|1393|30|8||The Gate-crasher|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@8059#:8060#:1111#0:1113#0:1115#0:1117#0:1119#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4914|1525|1|1068|25|7||The Skewed Side|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@1111#0:1113#0:1115#0:1117#0:1119#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4915|1525|2|1214|25|7||Intruders’ Raid|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@1111#0:1113#0:1115#0:1117#0:1119#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4916|1525|3|1394|30|8||Subjected to Persecution|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@8056#:8057#:8059#:1111#0:1113#0:1115#0:1117#0:1119#0:1859#0:1860#0:1861#0:1862#0:1863#0|
4917|1526|1|1185|25|7||Message from the Machina|0|0|0|0|||0|0||0||0|0|0|0|0|0|0||0|0||0|0|0|0|0|3@1111#0:1113#0:1115#0:1117#0:1119#0:1859#0:1860#0:1861#0:1862#0:1863#0|
